year,month,day,hour,holiday,weekend,station,energy
2004,2,2,5,1,0,1,6973
2004,2,2,6,1,0,1,7475
2004,2,2,7,1,0,1,8292
2004,2,2,8,1,0,1,8657
2004,2,2,9,1,0,1,8666
2004,2,2,10,1,0,1,8824
2004,2,2,11,1,0,1,8894
2004,2,2,12,1,0,1,8869
2004,2,2,13,1,0,1,8818
2004,2,2,14,1,0,1,8725
2004,2,2,15,1,0,1,8565
2004,2,2,16,1,0,1,8620
2004,2,2,17,1,0,1,8627
2004,2,2,18,1,0,1,8748
2004,2,2,19,1,0,1,9306
2004,2,2,20,1,0,1,9309
2004,2,2,21,1,0,1,9252
2004,2,2,22,1,0,1,8931
2004,2,2,23,1,0,1,8442
2004,2,2,24,1,0,1,8012
2004,2,3,1,0,0,1,7882
2004,2,3,2,0,0,1,7738
2004,2,3,3,0,0,1,7646
2004,2,3,4,0,0,1,7711
2004,2,3,5,0,0,1,7879
2004,2,3,6,0,0,1,8523
2004,2,3,7,0,0,1,9528
2004,2,3,8,0,0,1,9865
2004,2,3,9,0,0,1,9650
2004,2,3,10,0,0,1,9540
2004,2,3,11,0,0,1,9418
2004,2,3,12,0,0,1,9263
2004,2,3,13,0,0,1,9123
2004,2,3,14,0,0,1,9055
2004,2,3,15,0,0,1,8974
2004,2,3,16,0,0,1,8904
2004,2,3,17,0,0,1,8984
2004,2,3,18,0,0,1,9173
2004,2,3,19,0,0,1,9654
2004,2,3,20,0,0,1,9601
2004,2,3,21,0,0,1,9584
2004,2,3,22,0,0,1,9260
2004,2,3,23,0,0,1,8707
2004,2,3,24,0,0,1,8153
2004,2,4,1,1,0,1,7549
2004,2,4,2,1,0,1,7362
2004,2,4,3,1,0,1,7209
2004,2,4,4,1,0,1,7194
2004,2,4,5,1,0,1,7323
2004,2,4,6,1,0,1,7850
2004,2,4,7,1,0,1,8754
2004,2,4,8,1,0,1,9126
2004,2,4,9,1,0,1,9188
2004,2,4,10,1,0,1,9433
2004,2,4,11,1,0,1,9443
2004,2,4,12,1,0,1,9440
2004,2,4,13,1,0,1,9369
2004,2,4,14,1,0,1,9346
2004,2,4,15,1,0,1,9291
2004,2,4,16,1,0,1,9283
2004,2,4,17,1,0,1,9397
2004,2,4,18,1,0,1,9462
2004,2,4,19,1,0,1,9572
2004,2,4,20,1,0,1,9488
2004,2,4,21,1,0,1,9318
2004,2,4,22,1,0,1,8872
2004,2,4,23,1,0,1,8253
2004,2,4,24,1,0,1,7654
2004,2,5,1,0,0,1,7338
2004,2,5,2,0,0,1,7132
2004,2,5,3,0,0,1,7002
2004,2,5,4,0,0,1,7002
2004,2,5,5,0,0,1,7131
2004,2,5,6,0,0,1,7630
2004,2,5,7,0,0,1,8468
2004,2,5,8,0,0,1,8807
2004,2,5,9,0,0,1,8746
2004,2,5,10,0,0,1,8817
2004,2,5,11,0,0,1,8832
2004,2,5,12,0,0,1,8764
2004,2,5,13,0,0,1,8701
2004,2,5,14,0,0,1,8640
2004,2,5,15,0,0,1,8588
2004,2,5,16,0,0,1,8563
2004,2,5,17,0,0,1,8614
2004,2,5,18,0,0,1,8715
2004,2,5,19,0,0,1,9050
2004,2,5,20,0,0,1,8947
2004,2,5,21,0,0,1,8829
2004,2,5,22,0,0,1,8532
2004,2,5,23,0,0,1,8069
2004,2,5,24,0,0,1,7600
2004,2,6,1,1,0,1,7190
2004,2,6,2,1,0,1,6962
2004,2,6,3,1,0,1,6874
2004,2,6,4,1,0,1,6870
2004,2,6,5,1,0,1,7095
2004,2,6,6,1,0,1,7682
2004,2,6,7,1,0,1,8635
2004,2,6,8,1,0,1,9058
2004,2,6,9,1,0,1,8996
2004,2,6,10,1,0,1,9071
2004,2,6,11,1,0,1,9149
2004,2,6,12,1,0,1,9091
2004,2,6,13,1,0,1,8926
2004,2,6,14,1,0,1,8797
2004,2,6,15,1,0,1,8643
2004,2,6,16,1,0,1,8485
2004,2,6,17,1,0,1,8463
2004,2,6,18,1,0,1,8595
2004,2,6,19,1,0,1,9155
2004,2,6,20,1,0,1,9268
2004,2,6,21,1,0,1,9301
2004,2,6,22,1,0,1,9136
2004,2,6,23,1,0,1,8809
2004,2,6,24,1,0,1,8459
2004,2,7,1,1,1,1,8037
2004,2,7,2,1,1,1,7847
2004,2,7,3,1,1,1,7772
2004,2,7,4,1,1,1,7786
2004,2,7,5,1,1,1,7884
2004,2,7,6,1,1,1,8177
2004,2,7,7,1,1,1,8604
2004,2,7,8,1,1,1,8823
2004,2,7,9,1,1,1,8953
2004,2,7,10,1,1,1,8912
2004,2,7,11,1,1,1,8780
2004,2,7,12,1,1,1,8454
2004,2,7,13,1,1,1,8166
2004,2,7,14,1,1,1,7903
2004,2,7,15,1,1,1,7649
2004,2,7,16,1,1,1,7528
2004,2,7,17,1,1,1,7434
2004,2,7,18,1,1,1,7612
2004,2,7,19,1,1,1,8264
2004,2,7,20,1,1,1,8519
2004,2,7,21,1,1,1,8590
2004,2,7,22,1,1,1,8494
2004,2,7,23,1,1,1,8345
2004,2,7,24,1,1,1,8068
2004,2,8,1,0,1,1,7759
2004,2,8,2,0,1,1,7561
2004,2,8,3,0,1,1,7459
2004,2,8,4,0,1,1,7403
2004,2,8,5,0,1,1,7407
2004,2,8,6,0,1,1,7521
2004,2,8,7,0,1,1,7709
2004,2,8,8,0,1,1,7878
2004,2,8,9,0,1,1,8129
2004,2,8,10,0,1,1,8242
2004,2,8,11,0,1,1,8230
2004,2,8,12,0,1,1,8157
2004,2,8,13,0,1,1,8074
2004,2,8,14,0,1,1,8080
2004,2,8,15,0,1,1,8048
2004,2,8,16,0,1,1,8074
2004,2,8,17,0,1,1,8159
2004,2,8,18,0,1,1,8348
2004,2,8,19,0,1,1,8733
2004,2,8,20,0,1,1,8692
2004,2,8,21,0,1,1,8619
2004,2,8,22,0,1,1,8381
2004,2,8,23,0,1,1,8025
2004,2,8,24,0,1,1,7640
2004,2,9,1,0,0,1,6959
2004,2,9,2,0,0,1,6782
2004,2,9,3,0,0,1,6692
2004,2,9,4,0,0,1,6698
2004,2,9,5,0,0,1,6884
2004,2,9,6,0,0,1,7421
2004,2,9,7,0,0,1,8235
2004,2,9,8,0,0,1,8463
2004,2,9,9,0,0,1,8353
2004,2,9,10,0,0,1,8341
2004,2,9,11,0,0,1,8316
2004,2,9,12,0,0,1,8309
2004,2,9,13,0,0,1,8230
2004,2,9,14,0,0,1,8179
2004,2,9,15,0,0,1,8124
2004,2,9,16,0,0,1,8178
2004,2,9,17,0,0,1,8235
2004,2,9,18,0,0,1,8476
2004,2,9,19,0,0,1,8788
2004,2,9,20,0,0,1,8740
2004,2,9,21,0,0,1,8681
2004,2,9,22,0,0,1,8359
2004,2,9,23,0,0,1,7944
2004,2,9,24,0,0,1,7478
2004,2,10,1,0,0,1,7169
2004,2,10,2,0,0,1,6908
2004,2,10,3,0,0,1,6800
2004,2,10,4,0,0,1,6778
2004,2,10,5,0,0,1,6922
2004,2,10,6,0,0,1,7402
2004,2,10,7,0,0,1,8262
2004,2,10,8,0,0,1,8612
2004,2,10,9,0,0,1,8534
2004,2,10,10,0,0,1,8712
2004,2,10,11,0,0,1,8791
2004,2,10,12,0,0,1,8863
2004,2,10,13,0,0,1,8925
2004,2,10,14,0,0,1,9009
2004,2,10,15,0,0,1,9025
2004,2,10,16,0,0,1,9109
2004,2,10,17,0,0,1,9274
2004,2,10,18,0,0,1,9525
2004,2,10,19,0,0,1,9804
2004,2,10,20,0,0,1,9579
2004,2,10,21,0,0,1,9419
2004,2,10,22,0,0,1,8992
2004,2,10,23,0,0,1,8391
2004,2,10,24,0,0,1,7821
2004,2,11,1,0,0,1,7382
2004,2,11,2,0,0,1,7174
2004,2,11,3,0,0,1,7007
2004,2,11,4,0,0,1,6977
2004,2,11,5,0,0,1,7164
2004,2,11,6,0,0,1,7676
2004,2,11,7,0,0,1,8566
2004,2,11,8,0,0,1,8977
2004,2,11,9,0,0,1,8938
2004,2,11,10,0,0,1,9113
2004,2,11,11,0,0,1,9292
2004,2,11,12,0,0,1,9224
2004,2,11,13,0,0,1,9211
2004,2,11,14,0,0,1,9196
2004,2,11,15,0,0,1,9135
2004,2,11,16,0,0,1,9124
2004,2,11,17,0,0,1,9206
2004,2,11,18,0,0,1,9358
2004,2,11,19,0,0,1,9605
2004,2,11,20,0,0,1,9560
2004,2,11,21,0,0,1,9489
2004,2,11,22,0,0,1,9153
2004,2,11,23,0,0,1,8529
2004,2,11,24,0,0,1,7963
2004,2,12,1,1,0,1,7612
2004,2,12,2,1,0,1,7352
2004,2,12,3,1,0,1,7229
2004,2,12,4,1,0,1,7271
2004,2,12,5,1,0,1,7467
2004,2,12,6,1,0,1,8130
2004,2,12,7,1,0,1,9125
2004,2,12,8,1,0,1,9516
2004,2,12,9,1,0,1,9534
2004,2,12,10,1,0,1,9715
2004,2,12,11,1,0,1,9723
2004,2,12,12,1,0,1,9668
2004,2,12,13,1,0,1,9576
2004,2,12,14,1,0,1,9534
2004,2,12,15,1,0,1,9416
2004,2,12,16,1,0,1,9430
2004,2,12,17,1,0,1,9510
2004,2,12,18,1,0,1,9752
2004,2,12,19,1,0,1,10235
2004,2,12,20,1,0,1,10338
2004,2,12,21,1,0,1,10293
2004,2,12,22,1,0,1,9940
2004,2,12,23,1,0,1,9415
2004,2,12,24,1,0,1,8814
2004,2,13,1,0,0,1,8284
2004,2,13,2,0,0,1,8040
2004,2,13,3,0,0,1,7911
2004,2,13,4,0,0,1,7883
2004,2,13,5,0,0,1,8124
2004,2,13,6,0,0,1,8689
2004,2,13,7,0,0,1,9519
2004,2,13,8,0,0,1,9906
2004,2,13,9,0,0,1,9997
2004,2,13,10,0,0,1,10205
2004,2,13,11,0,0,1,10275
2004,2,13,12,0,0,1,10218
2004,2,13,13,0,0,1,10207
2004,2,13,14,0,0,1,10242
2004,2,13,15,0,0,1,10152
2004,2,13,16,0,0,1,10112
2004,2,13,17,0,0,1,10158
2004,2,13,18,0,0,1,10252
2004,2,13,19,0,0,1,10421
2004,2,13,20,0,0,1,10236
2004,2,13,21,0,0,1,10080
2004,2,13,22,0,0,1,9722
2004,2,13,23,0,0,1,9339
2004,2,13,24,0,0,1,8855
2004,2,14,1,1,1,1,8365
2004,2,14,2,1,1,1,8079
2004,2,14,3,1,1,1,7933
2004,2,14,4,1,1,1,7896
2004,2,14,5,1,1,1,7970
2004,2,14,6,1,1,1,8186
2004,2,14,7,1,1,1,8509
2004,2,14,8,1,1,1,8884
2004,2,14,9,1,1,1,9299
2004,2,14,10,1,1,1,9615
2004,2,14,11,1,1,1,9700
2004,2,14,12,1,1,1,9591
2004,2,14,13,1,1,1,9468
2004,2,14,14,1,1,1,9244
2004,2,14,15,1,1,1,9000
2004,2,14,16,1,1,1,8830
2004,2,14,17,1,1,1,8821
2004,2,14,18,1,1,1,8960
2004,2,14,19,1,1,1,9461
2004,2,14,20,1,1,1,9699
2004,2,14,21,1,1,1,9678
2004,2,14,22,1,1,1,9490
2004,2,14,23,1,1,1,9253
2004,2,14,24,1,1,1,8944
2004,2,15,1,1,1,1,8420
2004,2,15,2,1,1,1,8238
2004,2,15,3,1,1,1,8118
2004,2,15,4,1,1,1,8087
2004,2,15,5,1,1,1,8127
2004,2,15,6,1,1,1,8247
2004,2,15,7,1,1,1,8432
2004,2,15,8,1,1,1,8577
2004,2,15,9,1,1,1,8757
2004,2,15,10,1,1,1,8684
2004,2,15,11,1,1,1,8462
2004,2,15,12,1,1,1,8166
2004,2,15,13,1,1,1,7889
2004,2,15,14,1,1,1,7585
2004,2,15,15,1,1,1,7341
2004,2,15,16,1,1,1,7151
2004,2,15,17,1,1,1,7094
2004,2,15,18,1,1,1,7320
2004,2,15,19,1,1,1,8033
2004,2,15,20,1,1,1,8357
2004,2,15,21,1,1,1,8491
2004,2,15,22,1,1,1,8406
2004,2,15,23,1,1,1,8140
2004,2,15,24,1,1,1,7830
2004,2,16,1,1,0,1,7332
2004,2,16,2,1,0,1,7217
2004,2,16,3,1,0,1,7147
2004,2,16,4,1,0,1,7220
2004,2,16,5,1,0,1,7493
2004,2,16,6,1,0,1,8044
2004,2,16,7,1,0,1,8822
2004,2,16,8,1,0,1,9120
2004,2,16,9,1,0,1,8954
2004,2,16,10,1,0,1,8864
2004,2,16,11,1,0,1,8729
2004,2,16,12,1,0,1,8585
2004,2,16,13,1,0,1,8405
2004,2,16,14,1,0,1,8351
2004,2,16,15,1,0,1,8236
2004,2,16,16,1,0,1,8161
2004,2,16,17,1,0,1,8120
2004,2,16,18,1,0,1,8178
2004,2,16,19,1,0,1,8534
2004,2,16,20,1,0,1,8730
2004,2,16,21,1,0,1,8667
2004,2,16,22,1,0,1,8360
2004,2,16,23,1,0,1,7896
2004,2,16,24,1,0,1,7377
2004,2,17,1,0,0,1,7045
2004,2,17,2,0,0,1,6944
2004,2,17,3,0,0,1,6856
2004,2,17,4,0,0,1,6920
2004,2,17,5,0,0,1,7155
2004,2,17,6,0,0,1,7791
2004,2,17,7,0,0,1,8843
2004,2,17,8,0,0,1,9044
2004,2,17,9,0,0,1,8762
2004,2,17,10,0,0,1,8609
2004,2,17,11,0,0,1,8542
2004,2,17,12,0,0,1,8504
2004,2,17,13,0,0,1,8399
2004,2,17,14,0,0,1,8310
2004,2,17,15,0,0,1,8219
2004,2,17,16,0,0,1,8185
2004,2,17,17,0,0,1,8196
2004,2,17,18,0,0,1,8227
2004,2,17,19,0,0,1,8620
2004,2,17,20,0,0,1,8811
2004,2,17,21,0,0,1,8813
2004,2,17,22,0,0,1,8512
2004,2,17,23,0,0,1,8040
2004,2,17,24,0,0,1,7448
2004,2,18,1,0,0,1,7061
2004,2,18,2,0,0,1,6920
2004,2,18,3,0,0,1,6850
2004,2,18,4,0,0,1,6886
2004,2,18,5,0,0,1,7145
2004,2,18,6,0,0,1,7802
2004,2,18,7,0,0,1,8861
2004,2,18,8,0,0,1,9057
2004,2,18,9,0,0,1,8749
2004,2,18,10,0,0,1,8630
2004,2,18,11,0,0,1,8557
2004,2,18,12,0,0,1,8388
2004,2,18,13,0,0,1,8288
2004,2,18,14,0,0,1,8303
2004,2,18,15,0,0,1,8260
2004,2,18,16,0,0,1,8235
2004,2,18,17,0,0,1,8239
2004,2,18,18,0,0,1,8314
2004,2,18,19,0,0,1,8690
2004,2,18,20,0,0,1,8885
2004,2,18,21,0,0,1,8769
2004,2,18,22,0,0,1,8496
2004,2,18,23,0,0,1,7951
2004,2,18,24,0,0,1,7441
2004,2,19,1,0,0,1,6979
2004,2,19,2,0,0,1,6789
2004,2,19,3,0,0,1,6683
2004,2,19,4,0,0,1,6643
2004,2,19,5,0,0,1,6852
2004,2,19,6,0,0,1,7427
2004,2,19,7,0,0,1,8362
2004,2,19,8,0,0,1,8522
2004,2,19,9,0,0,1,8327
2004,2,19,10,0,0,1,8318
2004,2,19,11,0,0,1,8291
2004,2,19,12,0,0,1,8313
2004,2,19,13,0,0,1,8308
2004,2,19,14,0,0,1,8367
2004,2,19,15,0,0,1,8390
2004,2,19,16,0,0,1,8383
2004,2,19,17,0,0,1,8408
2004,2,19,18,0,0,1,8419
2004,2,19,19,0,0,1,8719
2004,2,19,20,0,0,1,8773
2004,2,19,21,0,0,1,8693
2004,2,19,22,0,0,1,8342
2004,2,19,23,0,0,1,7765
2004,2,19,24,0,0,1,7277
2004,2,20,1,0,0,1,6884
2004,2,20,2,0,0,1,6638
2004,2,20,3,0,0,1,6477
2004,2,20,4,0,0,1,6419
2004,2,20,5,0,0,1,6547
2004,2,20,6,0,0,1,7070
2004,2,20,7,0,0,1,7947
2004,2,20,8,0,0,1,8232
2004,2,20,9,0,0,1,8239
2004,2,20,10,0,0,1,8426
2004,2,20,11,0,0,1,8704
2004,2,20,12,0,0,1,8788
2004,2,20,13,0,0,1,8751
2004,2,20,14,0,0,1,8767
2004,2,20,15,0,0,1,8808
2004,2,20,16,0,0,1,8760
2004,2,20,17,0,0,1,8735
2004,2,20,18,0,0,1,8643
2004,2,20,19,0,0,1,8810
2004,2,20,20,0,0,1,8847
2004,2,20,21,0,0,1,8698
2004,2,20,22,0,0,1,8445
2004,2,20,23,0,0,1,8022
2004,2,20,24,0,0,1,7552
2004,2,21,1,1,1,1,6957
2004,2,21,2,1,1,1,6704
2004,2,21,3,1,1,1,6533
2004,2,21,4,1,1,1,6484
2004,2,21,5,1,1,1,6567
2004,2,21,6,1,1,1,6774
2004,2,21,7,1,1,1,7126
2004,2,21,8,1,1,1,7377
2004,2,21,9,1,1,1,7662
2004,2,21,10,1,1,1,7818
2004,2,21,11,1,1,1,7844
2004,2,21,12,1,1,1,7783
2004,2,21,13,1,1,1,7684
2004,2,21,14,1,1,1,7550
2004,2,21,15,1,1,1,7480
2004,2,21,16,1,1,1,7436
2004,2,21,17,1,1,1,7461
2004,2,21,18,1,1,1,7551
2004,2,21,19,1,1,1,7933
2004,2,21,20,1,1,1,8033
2004,2,21,21,1,1,1,7967
2004,2,21,22,1,1,1,7799
2004,2,21,23,1,1,1,7534
2004,2,21,24,1,1,1,7198
2004,2,22,1,1,1,1,6836
2004,2,22,2,1,1,1,6581
2004,2,22,3,1,1,1,6449
2004,2,22,4,1,1,1,6395
2004,2,22,5,1,1,1,6414
2004,2,22,6,1,1,1,6514
2004,2,22,7,1,1,1,6709
2004,2,22,8,1,1,1,6800
2004,2,22,9,1,1,1,7093
2004,2,22,10,1,1,1,7219
2004,2,22,11,1,1,1,7299
2004,2,22,12,1,1,1,7323
2004,2,22,13,1,1,1,7350
2004,2,22,14,1,1,1,7338
2004,2,22,15,1,1,1,7279
2004,2,22,16,1,1,1,7239
2004,2,22,17,1,1,1,7340
2004,2,22,18,1,1,1,7565
2004,2,22,19,1,1,1,8038
2004,2,22,20,1,1,1,8115
2004,2,22,21,1,1,1,8010
2004,2,22,22,1,1,1,7871
2004,2,22,23,1,1,1,7443
2004,2,22,24,1,1,1,6999
2004,2,23,1,0,0,1,6626
2004,2,23,2,0,0,1,6404
2004,2,23,3,0,0,1,6301
2004,2,23,4,0,0,1,6290
2004,2,23,5,0,0,1,6450
2004,2,23,6,0,0,1,6974
2004,2,23,7,0,0,1,7855
2004,2,23,8,0,0,1,8156
2004,2,23,9,0,0,1,8065
2004,2,23,10,0,0,1,8172
2004,2,23,11,0,0,1,8303
2004,2,23,12,0,0,1,8326
2004,2,23,13,0,0,1,8302
2004,2,23,14,0,0,1,8333
2004,2,23,15,0,0,1,8302
2004,2,23,16,0,0,1,8292
2004,2,23,17,0,0,1,8306
2004,2,23,18,0,0,1,8324
2004,2,23,19,0,0,1,8581
2004,2,23,20,0,0,1,8686
2004,2,23,21,0,0,1,8525
2004,2,23,22,0,0,1,8210
2004,2,23,23,0,0,1,7660
2004,2,23,24,0,0,1,7053
2004,2,24,1,1,0,1,6745
2004,2,24,2,1,0,1,6626
2004,2,24,3,1,0,1,6555
2004,2,24,4,1,0,1,6539
2004,2,24,5,1,0,1,6658
2004,2,24,6,1,0,1,7130
2004,2,24,7,1,0,1,7982
2004,2,24,8,1,0,1,8345
2004,2,24,9,1,0,1,8243
2004,2,24,10,1,0,1,8369
2004,2,24,11,1,0,1,8487
2004,2,24,12,1,0,1,8414
2004,2,24,13,1,0,1,8380
2004,2,24,14,1,0,1,8367
2004,2,24,15,1,0,1,8297
2004,2,24,16,1,0,1,8305
2004,2,24,17,1,0,1,8488
2004,2,24,18,1,0,1,8629
2004,2,24,19,1,0,1,8753
2004,2,24,20,1,0,1,8777
2004,2,24,21,1,0,1,8745
2004,2,24,22,1,0,1,8389
2004,2,24,23,1,0,1,7860
2004,2,24,24,1,0,1,7334
2004,2,25,1,1,0,1,6957
2004,2,25,2,1,0,1,6778
2004,2,25,3,1,0,1,6679
2004,2,25,4,1,0,1,6658
2004,2,25,5,1,0,1,6797
2004,2,25,6,1,0,1,7360
2004,2,25,7,1,0,1,8253
2004,2,25,8,1,0,1,8671
2004,2,25,9,1,0,1,8710
2004,2,25,10,1,0,1,8925
2004,2,25,11,1,0,1,9079
2004,2,25,12,1,0,1,9216
2004,2,25,13,1,0,1,9295
2004,2,25,14,1,0,1,9332
2004,2,25,15,1,0,1,9198
2004,2,25,16,1,0,1,9160
2004,2,25,17,1,0,1,9212
2004,2,25,18,1,0,1,9356
2004,2,25,19,1,0,1,9655
2004,2,25,20,1,0,1,9676
2004,2,25,21,1,0,1,9599
2004,2,25,22,1,0,1,9248
2004,2,25,23,1,0,1,8681
2004,2,25,24,1,0,1,8164
2004,2,26,1,0,0,1,7847
2004,2,26,2,0,0,1,7638
2004,2,26,3,0,0,1,7520
2004,2,26,4,0,0,1,7559
2004,2,26,5,0,0,1,7876
2004,2,26,6,0,0,1,8447
2004,2,26,7,0,0,1,9340
2004,2,26,8,0,0,1,9483
2004,2,26,9,0,0,1,9224
2004,2,26,10,0,0,1,9112
2004,2,26,11,0,0,1,8943
2004,2,26,12,0,0,1,8739
2004,2,26,13,0,0,1,8579
2004,2,26,14,0,0,1,8522
2004,2,26,15,0,0,1,8373
2004,2,26,16,0,0,1,8288
2004,2,26,17,0,0,1,8267
2004,2,26,18,0,0,1,8271
2004,2,26,19,0,0,1,8667
2004,2,26,20,0,0,1,8995
2004,2,26,21,0,0,1,8990
2004,2,26,22,0,0,1,8786
2004,2,26,23,0,0,1,8357
2004,2,26,24,0,0,1,7919
2004,2,27,1,0,0,1,7534
2004,2,27,2,0,0,1,7401
2004,2,27,3,0,0,1,7346
2004,2,27,4,0,0,1,7364
2004,2,27,5,0,0,1,7567
2004,2,27,6,0,0,1,8179
2004,2,27,7,0,0,1,9033
2004,2,27,8,0,0,1,9126
2004,2,27,9,0,0,1,8934
2004,2,27,10,0,0,1,8841
2004,2,27,11,0,0,1,8730
2004,2,27,12,0,0,1,8541
2004,2,27,13,0,0,1,8420
2004,2,27,14,0,0,1,8382
2004,2,27,15,0,0,1,8282
2004,2,27,16,0,0,1,8204
2004,2,27,17,0,0,1,8157
2004,2,27,18,0,0,1,8155
2004,2,27,19,0,0,1,8474
2004,2,27,20,0,0,1,8673
2004,2,27,21,0,0,1,8624
2004,2,27,22,0,0,1,8469
2004,2,27,23,0,0,1,8144
2004,2,27,24,0,0,1,7830
2004,2,28,1,1,1,1,7369
2004,2,28,2,1,1,1,7178
2004,2,28,3,1,1,1,7030
2004,2,28,4,1,1,1,6965
2004,2,28,5,1,1,1,7022
2004,2,28,6,1,1,1,7144
2004,2,28,7,1,1,1,7336
2004,2,28,8,1,1,1,7508
2004,2,28,9,1,1,1,7842
2004,2,28,10,1,1,1,8073
2004,2,28,11,1,1,1,8146
2004,2,28,12,1,1,1,8018
2004,2,28,13,1,1,1,7856
2004,2,28,14,1,1,1,7708
2004,2,28,15,1,1,1,7614
2004,2,28,16,1,1,1,7643
2004,2,28,17,1,1,1,7681
2004,2,28,18,1,1,1,7848
2004,2,28,19,1,1,1,8188
2004,2,28,20,1,1,1,8265
2004,2,28,21,1,1,1,8156
2004,2,28,22,1,1,1,7944
2004,2,28,23,1,1,1,7635
2004,2,28,24,1,1,1,7265
2004,2,29,1,1,1,1,6802
2004,2,29,2,1,1,1,6667
2004,2,29,3,1,1,1,6509
2004,2,29,4,1,1,1,6414
2004,2,29,5,1,1,1,6396
2004,2,29,6,1,1,1,6461
2004,2,29,7,1,1,1,6534
2004,2,29,8,1,1,1,6540
2004,2,29,9,1,1,1,6877
2004,2,29,10,1,1,1,7148
2004,2,29,11,1,1,1,7219
2004,2,29,12,1,1,1,7357
2004,2,29,13,1,1,1,7418
2004,2,29,14,1,1,1,7423
2004,2,29,15,1,1,1,7448
2004,2,29,16,1,1,1,7432
2004,2,29,17,1,1,1,7403
2004,2,29,18,1,1,1,7513
2004,2,29,19,1,1,1,7926
2004,2,29,20,1,1,1,8170
2004,2,29,21,1,1,1,8141
2004,2,29,22,1,1,1,7884
2004,2,29,23,1,1,1,7475
2004,2,29,24,1,1,1,7131
2004,3,1,1,1,0,1,7021
2004,3,1,2,1,0,1,6834
2004,3,1,3,1,0,1,6722
2004,3,1,4,1,0,1,6677
2004,3,1,5,1,0,1,6839
2004,3,1,6,1,0,1,7343
2004,3,1,7,1,0,1,8188
2004,3,1,8,1,0,1,8292
2004,3,1,9,1,0,1,8235
2004,3,1,10,1,0,1,8412
2004,3,1,11,1,0,1,8568
2004,3,1,12,1,0,1,8663
2004,3,1,13,1,0,1,8732
2004,3,1,14,1,0,1,8807
2004,3,1,15,1,0,1,8785
2004,3,1,16,1,0,1,8757
2004,3,1,17,1,0,1,8775
2004,3,1,18,1,0,1,8795
2004,3,1,19,1,0,1,8968
2004,3,1,20,1,0,1,9061
2004,3,1,21,1,0,1,8930
2004,3,1,22,1,0,1,8512
2004,3,1,23,1,0,1,7942
2004,3,1,24,1,0,1,7448
2004,3,2,1,1,0,1,6988
2004,3,2,2,1,0,1,6751
2004,3,2,3,1,0,1,6601
2004,3,2,4,1,0,1,6549
2004,3,2,5,1,0,1,6735
2004,3,2,6,1,0,1,7232
2004,3,2,7,1,0,1,8121
2004,3,2,8,1,0,1,8290
2004,3,2,9,1,0,1,8268
2004,3,2,10,1,0,1,8468
2004,3,2,11,1,0,1,8683
2004,3,2,12,1,0,1,8901
2004,3,2,13,1,0,1,9034
2004,3,2,14,1,0,1,9180
2004,3,2,15,1,0,1,9259
2004,3,2,16,1,0,1,9300
2004,3,2,17,1,0,1,9318
2004,3,2,18,1,0,1,9282
2004,3,2,19,1,0,1,9503
2004,3,2,20,1,0,1,9446
2004,3,2,21,1,0,1,9343
2004,3,2,22,1,0,1,8936
2004,3,2,23,1,0,1,8304
2004,3,2,24,1,0,1,7635
2004,3,3,1,0,0,1,7376
2004,3,3,2,0,0,1,7180
2004,3,3,3,0,0,1,7029
2004,3,3,4,0,0,1,6954
2004,3,3,5,0,0,1,7018
2004,3,3,6,0,0,1,7407
2004,3,3,7,0,0,1,8076
2004,3,3,8,0,0,1,8317
2004,3,3,9,0,0,1,8351
2004,3,3,10,0,0,1,8625
2004,3,3,11,0,0,1,8985
2004,3,3,12,0,0,1,9217
2004,3,3,13,0,0,1,9340
2004,3,3,14,0,0,1,9423
2004,3,3,15,0,0,1,9381
2004,3,3,16,0,0,1,9312
2004,3,3,17,0,0,1,9287
2004,3,3,18,0,0,1,9271
2004,3,3,19,0,0,1,9463
2004,3,3,20,0,0,1,9488
2004,3,3,21,0,0,1,9320
2004,3,3,22,0,0,1,8904
2004,3,3,23,0,0,1,8344
2004,3,3,24,0,0,1,7729
2004,3,4,1,0,0,1,7337
2004,3,4,2,0,0,1,7037
2004,3,4,3,0,0,1,6866
2004,3,4,4,0,0,1,6814
2004,3,4,5,0,0,1,6899
2004,3,4,6,0,0,1,7312
2004,3,4,7,0,0,1,8125
2004,3,4,8,0,0,1,8382
2004,3,4,9,0,0,1,8458
2004,3,4,10,0,0,1,8723
2004,3,4,11,0,0,1,8979
2004,3,4,12,0,0,1,9091
2004,3,4,13,0,0,1,9173
2004,3,4,14,0,0,1,9223
2004,3,4,15,0,0,1,9285
2004,3,4,16,0,0,1,9242
2004,3,4,17,0,0,1,9271
2004,3,4,18,0,0,1,9365
2004,3,4,19,0,0,1,9481
2004,3,4,20,0,0,1,9535
2004,3,4,21,0,0,1,9405
2004,3,4,22,0,0,1,9003
2004,3,4,23,0,0,1,8451
2004,3,4,24,0,0,1,7845
2004,3,5,1,1,0,1,7333
2004,3,5,2,1,0,1,7051
2004,3,5,3,1,0,1,6856
2004,3,5,4,1,0,1,6756
2004,3,5,5,1,0,1,6902
2004,3,5,6,1,0,1,7327
2004,3,5,7,1,0,1,8137
2004,3,5,8,1,0,1,8401
2004,3,5,9,1,0,1,8421
2004,3,5,10,1,0,1,8549
2004,3,5,11,1,0,1,8705
2004,3,5,12,1,0,1,8780
